,sensacion_termica,humedad,velocidad_viento,alquiler_casual,total_alquileres,alquiler_registrado_boxcox,estacion_map,año_map,mes_map,festivo_map,dia_sem_map,laborable_map,prevision_tiempo_map
169,0.5845410494382127,0.19204059701492585,-0.8036716013137576,1.181672540852291,0.06991506481895396,-0.24752789216856208,2.4,0,2.7,1,0.0,0,2.0
170,0.39827752343278156,0.5721385074626868,-0.25949510393796554,-0.02306952899711631,-0.19257934734018775,-0.1555987172856471,2.4,0,2.7,1,1.0,1,2.0
171,0.5542962788789152,0.6875629850746273,-0.10125397192873561,0.07305350849086831,0.10245864997764864,0.17161044389962263,2.2,0,2.7,1,1.3,1,2.0
172,0.7615209062366013,0.38706388059701513,-0.08866591531809782,-0.07177186799102851,-0.014841305319624498,0.07891710305994697,2.2,0,2.7,1,1.3,1,2.5
173,0.7615356597832156,0.36716179104477603,0.5884840143383764,0.03716757449535405,0.08636566830576665,0.1643112212195963,2.2,0,2.7,1,1.0,1,2.0
174,0.624143256937625,-0.2537337313432833,0.41773623594719517,0.3229734059596283,0.15824765310683953,0.154857647248132,2.2,0,2.7,1,1.0,1,2.5
175,0.5751983660447126,-0.6835844776119401,0.2910008624396101,1.3649471323293816,0.2337058560572195,-0.10734089405558749,2.2,0,2.7,1,0.0,0,2.5
176,0.5542335763058045,-0.5403008955223878,-0.8796548206303696,1.5418135213072732,0.2705409029950827,-0.12280848056442657,2.2,0,2.7,1,0.0,0,2.5
177,0.5519283346473214,0.15223641791044767,-0.7468065565762929,0.17558474847805192,0.05704067948144837,0.08238120440864437,2.2,0,2.7,1,1.0,1,2.0
178,0.7568329667999097,0.03681671641791059,-0.37338801387026765,0.019224607497596923,0.03558337058560572,0.10918798879522146,2.2,0,2.7,1,1.3,1,2.5
179,0.6171537642291045,-0.6139295522388059,0.8227114185477944,0.16789490547901315,0.24193115780062585,0.3063978182278126,2.2,0,2.7,1,1.3,1,2.5
180,0.5519430881939357,-0.9184071641791043,0.04413452022662561,0.39730855495033646,0.345641484130532,0.3533580907389039,2.2,0,2.7,1,1.0,1,2.5
181,0.6078368995421793,-1.0995032835820893,-0.7974844239335895,0.6779878244152515,0.2909253464461332,0.19519117377555076,0.0,0,2.2,1,1.0,1,2.5
182,0.6637012037971944,-0.8686591044776116,-0.6707490504260045,1.905799423261775,0.20402324541797048,-0.33321274538836365,0.0,0,2.2,1,1.0,0,2.5
183,0.6683743896872713,0.26766089552238825,0.48727074752398425,2.005767382249279,0.035940992400536435,-0.5858156241871388,0.0,0,2.2,1,1.0,0,2.0
184,0.6567264646352882,0.054727164179104615,-1.0124969789172948,3.0092918936238386,0.5344658024139473,-0.304702135518812,2.4,0,2.2,0,1.0,0,2.0
185,0.7707750683504152,-0.17213850746268644,-0.5568154353793588,0.40243511694969564,0.0416629414394278,-0.013324034722879614,2.4,0,2.2,1,0.0,1,2.5
186,0.7312908892239176,0.558206567164179,-0.31640085378977334,0.08586991348926626,0.028788556101922217,0.07848400684692167,2.4,0,2.2,1,1.3,1,2.5
187,0.735857111901041,0.11840716417910467,-0.22158846620585096,0.04742069849407241,0.015556548949485919,0.0754518126831724,2.2,0,2.2,1,1.0,1,2.5
188,0.6754118314222882,0.6278614925373139,0.44932340467752646,-0.03204101249599487,-0.18185069289226644,-0.1391886518493294,2.2,0,2.2,1,0.0,1,2.0
189,0.6520827858384399,-0.08258626865671628,-0.13293272716633886,1.6289650752963794,0.28162717925793473,-0.1391886518493294,2.2,0,2.2,1,1.3,0,2.5
190,0.7474902834064097,-0.22985313432835794,0.025399991350163242,1.3149631528356296,0.11890925346446134,-0.2327352868278659,2.0,0,2.2,1,1.0,0,2.5
191,0.8942106160988861,0.04477373134328384,1.0314879500141194,0.00768984299903877,-0.16540008940545373,-0.13254446052753455,2.0,0,2.2,1,1.0,1,2.5
192,0.9291433260948747,-0.32139223880597,0.19618847485568772,-0.07049022749118872,-0.10388913723737148,-0.029950400256990795,2.0,0,2.2,1,1.3,1,2.5
193,0.745199795294541,0.024876417910447902,-0.3545618984865331,0.03973085549503364,-0.07384890478319177,-0.030826272689613094,2.2,0,2.2,1,1.3,1,2.5
194,0.5449204000055328,-0.7174137313432833,0.6074424213437267,0.21916052547260492,0.19150648189539562,0.22939793052355073,2.2,0,2.2,1,1.0,1,2.5
195,0.5053329460527349,-0.1681599999999998,0.018907525612421046,0.7702659404037168,0.3538667858739383,0.23963889888871653,2.2,0,2.2,1,1.0,1,2.5
196,0.5565720134441697,-0.19801074626865653,0.2784942160576588,2.180070490227491,0.49155118462226194,-0.06988478586753158,2.2,0,2.2,1,0.0,0,2.5
197,0.673014380097466,-0.10646686567164165,0.651872053649341,1.6520346042934957,0.2694680375502906,-0.16226005140716282,2.2,0,2.2,1,0.0,0,2.5
198,0.7987588578910729,0.11840716417910467,0.3544296068649176,0.15892342198013457,-0.03236477425122933,-0.02075858194180391,2.2,0,2.2,1,1.0,1,2.5
199,0.959402850200787,0.11442865671641839,-0.5126300337598043,0.04485741749439282,-0.002682163611980331,0.054200792505200504,2.2,0,2.2,1,1.3,1,2.5
200,0.9570828549956897,0.3850722388059701,-0.6834185172653287,-0.09355975648830503,-0.07742512293249888,0.010253687873435717,2.2,0,2.2,1,1.3,1,2.5
201,1.2503870500744598,0.30945194029850764,0.41769553083285194,-0.10893944248638257,-0.2734018775145284,-0.22646740157138884,2.2,0,2.2,1,1.0,1,2.0
202,1.3039608662176063,-0.21989970149253718,-0.4871893372952978,-0.19865427747516823,-0.41537773804202055,-0.37411951487073825,2.2,0,2.2,1,1.0,1,2.5
203,1.168932719216956,-0.6039808955223879,-0.5063105647580207,0.34604293495674465,-0.45185516316495306,-0.6182690111656586,2.2,0,2.2,1,0.0,0,2.5
204,1.1340479582474636,-0.3611964179104475,-0.12012079242681342,0.42678628644665173,-0.3370585605721949,-0.4977040116239553,2.2,0,2.2,1,0.0,0,2.5
205,0.86158314776138,0.6238782089552238,-0.917561458362484,-0.19096443447612946,-0.2533750558784086,-0.1729286044087,2.2,0,2.2,1,1.0,1,2.5
206,0.7731393241953559,-0.4089576119402982,0.19622917997003095,0.04229413649471323,0.014841305319624498,0.07631824690645363,2.2,0,2.2,1,1.3,1,2.5
207,0.7498582276380035,-1.0676608955223879,0.025318581121476773,0.04870233899391221,0.03844434510505141,0.10270893861432759,2.2,0,2.2,1,1.3,1,2.5
208,0.9314485677533577,-0.20597253731343257,-0.025399991350163242,-0.14226209548221724,-0.056683057666517656,0.05202978037242495,2.2,0,2.2,1,1.0,1,2.5
209,1.1013614757235004,-0.4009958208955222,-0.06957521669113209,-0.06023710349247036,-0.25122932498882433,-0.2157331244938346,2.2,0,2.2,1,1.0,1,2.5
210,0.8895374302088093,-0.7671665671641789,-0.1265725530502124,1.0791413008651074,-0.026285203397407243,-0.33275940729589726,2.2,0,2.2,1,0.0,0,2.5
211,0.8941811090056576,-0.6955247761194028,-0.16446901450374093,1.0342838833707144,-0.08815377738042021,-0.39556712954022427,2.2,0,2.2,1,0.0,0,2.5
212,0.7964241091393615,-0.3611964179104475,-0.24685616593439874,0.01537968599807754,-0.10102816271792579,-0.05582264580006237,0.0,0,2.5,1,0.0,1,2.5
213,0.8103625223032133,-0.6457719402985073,0.25313492982183877,0.10765780198654278,0.10603486812695574,0.1643112212195963,0.0,0,2.5,1,1.3,1,2.5
214,0.7102818388451666,0.1482579104477614,-0.46192163756675003,-0.32041012495994875,-0.34850245864997764,-0.24663063482922112,0.0,0,2.5,1,1.3,1,2.0
215,0.6544064694301909,0.6258698507462689,0.1646013061253564,0.10509452098686319,0.009834599910594547,0.0489895680094949,2.4,0,2.5,1,1.0,1,2.0
216,0.6240842427511679,0.02089313432835847,0.03786593261777133,0.3921819929509773,0.11354492624050067,0.07761775866270809,2.4,0,2.5,1,0.0,1,2.5
217,0.6963286721347,0.6139295522388062,0.4810835701438162,1.030438961871195,-0.0910147518998659,-0.39785229825097174,2.4,0,2.5,1,1.3,0,2.0
218,0.8406847489822362,0.6039808955223885,0.20873582635198226,0.7446331304069208,-0.27304425569959767,-0.5297428616691392,2.2,0,2.5,1,1.0,0,2.5
219,0.7963909136594792,-0.16418149253731318,0.11397432016098859,0.16533162447933356,-0.07957085382208315,-0.08088557083222067,2.2,0,2.5,1,1.0,1,2.5
220,0.873249514746631,-0.2676608955223879,-0.3038026209005498,0.24351169496956104,0.019132767098793028,0.013305873360293577,2.2,0,2.5,1,1.0,1,2.5
221,0.7288934378990953,-0.9661683582089551,0.19622917997003095,0.21403396347324574,0.08278945015645954,0.10054834244057867,2.0,0,2.5,1,0.0,1,2.5
222,0.6054726436972392,-0.9681599999999998,-0.16464201123969963,0.12175584748478052,0.08708091193562807,0.13678616764721602,2.0,0,2.5,1,1.3,1,2.5
223,0.6147710664508964,-1.0099510447761193,-0.563297724838515,0.4280679269464915,0.1274921770227984,0.08238120440864437,2.0,0,2.5,1,1.0,1,2.5
224,0.5845853100780559,0.49253492537313426,0.31016279501667626,1.0086510733739187,-0.14251229324988823,-0.4561275366263159,2.2,0,2.5,1,0.0,0,2.0
225,0.5053956486258457,0.9124370149253733,0.4239234133273632,0.7958987504005126,-0.2605274921770228,-0.5320701727936521,2.2,0,2.5,1,0.0,0,2.0
226,0.47507342194682295,0.4089528358208954,0.2847220985521698,0.0743351489907081,-0.07527939204291462,-0.044412611349502196,2.2,0,2.5,1,1.0,1,2.5
227,0.5845078539583305,-0.22985313432835794,0.563297724838515,0.00512656199935918,0.06312025033527045,0.14711655876433324,2.2,0,2.5,1,1.3,1,2.5
228,0.6613517014988686,-0.24378029850746255,-0.37965660147912217,-0.06280038449214995,0.052033974072418415,0.15657711214658562,2.2,0,2.5,1,1.3,1,2.5
229,0.6450748511966514,0.13432597014925365,0.5315375593722254,-0.099967958987504,-0.26589181940098344,-0.22020410777952668,2.2,0,2.5,1,1.0,1,2.5
230,0.5379751679368551,0.4606973134328363,-0.4240149998346354,0.1025312399871836,-0.1414394278050961,-0.13564447336480762,2.2,0,2.5,1,1.0,1,2.0
231,0.5961594673969677,0.22786149253731391,-0.7785667220425826,1.5341236783082346,0.22977201609298167,-0.1707049275253384,2.2,0,2.5,1,0.0,0,2.5
232,0.6940086769296027,0.6855713432835823,0.689737986267112,0.6818327459147709,-0.24157353598569511,-0.46626883012813647,2.2,0,2.5,1,0.0,0,2.5
233,0.5565388179642875,-0.7472644776119401,0.9746330815552405,0.1486702979814162,0.07492177022798391,0.11307345296929552,2.2,0,2.5,1,1.0,1,2.5
234,0.4378207167457365,-0.8169146268656715,-0.34815084297747734,0.7228452419096444,0.48153777380420204,0.4064328753118753,2.2,0,2.5,1,1.3,1,2.5
235,0.5286472380899693,-0.10248835820895502,0.7340455032296963,0.2973405959628324,0.2079570853822083,0.22299241948186602,2.2,0,2.5,1,1.3,1,2.5
236,0.5845705565314417,0.6935331343283587,0.30384332601489306,-0.3614226209548222,-0.3599463567277604,-0.24663063482922112,2.2,0,2.5,1,1.0,1,2.0
237,0.6357616748963795,0.6437802985074629,-0.9872262263051713,0.06536366549182954,0.04023245417970496,0.09925176516717202,2.2,0,2.5,1,1.0,1,2.5
238,0.5465875507729477,1.0676608955223883,1.9807312164977828,-0.6292854854213393,-1.2278945015645955,-1.3287154663612064,2.2,0,2.5,1,0.0,0,2.0
239,0.5923346104372125,-0.30898388059701487,1.2586428406064043,0.8945850688881769,-0.07670987930263747,-0.3313995468707992,2.2,0,2.5,1,0.0,0,2.5
240,0.444795455907643,-0.3432859701492535,-0.2152282920897242,0.01537968599807754,0.03057666517657577,0.10443708659300666,2.2,0,2.5,1,1.0,1,2.5
241,0.3959095792011878,-0.3731367164179102,-0.5695357836116121,0.0743351489907081,0.2344210996870809,0.32842138954305616,2.2,0,2.5,1,1.3,1,2.5
242,0.456461822892894,-0.13631761194029837,-0.9936291407913583,-0.03716757449535405,0.18220831470719714,0.30342981991631457,2.2,0,2.5,1,1.3,1,2.5
243,0.4704776921764711,0.06069731343283596,-0.39869641871315864,0.08458827298942646,0.20259275815824765,0.28730410276012364,0.0,0,2.5,1,0.0,1,2.5
244,0.43317703794888845,0.48059462686567156,-0.4176955308328522,0.2024991989746876,0.06383549396513187,0.08151529038541089,0.0,0,2.5,1,1.3,1,2.0
245,0.5379456608436265,0.4308465671641796,0.04426681184824105,1.5610381288048703,-0.023066607063030844,-0.5009477644141586,0.0,0,2.5,1,1.3,0,2.5
246,0.656770725275131,0.5522364179104476,0.259413693709279,2.31207946171099,0.14000894054537327,-0.5614611886868919,2.4,0,2.5,1,0.0,0,2.5
247,0.5100356390360403,0.7830853731343288,0.32280173302024306,0.6651714194168535,-0.4282521233795262,-0.7051374460255094,2.4,0,2.5,0,1.0,0,2.0
248,0.10266808669552852,1.2441719402985079,1.658407768571072,-0.6574815764178148,-0.6574877067501118,-0.5209061031816289,2.4,0,2.5,1,1.0,1,0.0
249,0.20973826286209593,1.3880573134328358,-0.8543413276481857,-0.7677026594040371,-0.9128296826106392,-0.8195175451026171,2.2,0,2.5,1,0.0,1,0.0
250,0.25079738308966937,1.4954340298507467,0.11980532779065356,-0.7228452419096444,-0.9679034421099687,-0.9124436254818802,2.2,0,2.5,1,1.3,1,0.0
251,0.33778798231418605,1.2965182089552243,-0.5759366628420821,-0.3844921499519385,-0.35923111309789896,-0.2376632904115026,2.2,0,2.5,1,1.0,1,2.0
252,0.44481020945425725,0.6079594029850748,-0.2784942160576588,1.3239346363345081,0.2848457755923111,-0.030388326424182925,2.0,0,2.5,1,0.0,0,2.5
253,0.4494833953443341,0.4169146268656718,-0.6708304606546908,1.1739826978532522,0.1779168529280286,-0.1104323138158814,2.0,0,2.5,1,1.3,0,2.5
254,0.42329953849062024,0.31386507462686575,-0.9368485591661557,-0.03460429349567446,0.05882878855610192,0.15528753991232092,2.0,0,2.5,1,1.0,1,2.5
255,0.4285518010853081,0.4109444776119405,-0.3986150084844722,-0.02050624799743672,0.07670987930263747,0.17203965275920788,2.2,0,2.5,1,1.3,1,2.5
256,0.5146608758996207,0.33731104477611934,-0.13916060966085017,-0.08971483498878564,0.0845775592311131,0.20460887993207733,2.2,0,2.5,1,1.3,1,2.5
257,0.24456400964513128,0.39502567164179153,0.9176052163604033,-0.37039410445370075,-0.31810460438086724,-0.19118399537418948,2.2,0,2.5,1,1.0,1,2.0
258,-0.09549048626767535,-0.17213850746268644,-0.17088007001279668,0.03204101249599487,0.07563701385784533,0.15313790019133525,2.2,0,2.5,1,1.0,1,2.0
259,-0.032651442850754026,0.43880358208955217,0.08853362369648238,0.9189362383851329,-0.013410818059901655,-0.2600995401655076,2.2,0,2.5,1,0.0,0,2.0
260,0.01170140665846006,0.3273623880597017,-0.025359286235820008,0.8151233578981096,-0.09816718819848011,-0.3304931013619805,2.2,0,2.5,1,0.0,0,2.5
261,0.1560574835059961,0.3034817910447763,-0.2974831518987663,-0.033322652995834666,-0.003397407241841752,0.07978323975597965,2.2,0,2.5,1,1.0,1,2.0
262,0.1654333623793783,1.2169146268656719,-0.4683225167972197,-0.35757769945530277,-0.32454179704962005,-0.20367304386169663,2.2,0,2.5,1,1.3,1,2.0
263,0.23298985232621952,1.306466865671642,-0.8606160210241915,-0.2281320089714835,-0.07027268663388467,0.06461508472448987,2.2,0,2.5,1,1.3,1,2.0
264,0.24932940520154737,1.3164155223880596,-0.5378163232596657,-0.20762576097404678,0.08815377738042021,0.2481656995628778,2.2,0,2.5,1,1.0,1,2.0
265,0.12821016427152065,1.65273552238806,-1.0441706460156053,-0.5882729894264659,-0.7701385784532857,-0.6946305846907603,2.0,0,2.5,1,1.0,1,2.0
266,0.2841809706911578,1.1273623880597017,-1.044001719791081,1.3572572893303427,0.31274027715690655,-0.007642664600498399,2.0,0,2.5,1,0.0,0,2.0
267,0.3145179509167948,1.043780298507463,-1.3289792429357548,1.0599166933675104,0.16504246759052302,-0.08705170208465714,2.0,0,2.5,1,0.0,0,2.0
268,0.37502593396865824,1.0596991044776118,-0.7151379776172753,-0.04229413649471323,0.02914617791685293,0.12213382755435966,2.0,0,2.5,1,1.0,1,2.0
269,0.32148162491874044,1.236816716417911,-0.6391110003027444,-0.30759371996155077,-0.15324094769780958,-0.009390422072887702,2.0,0,2.5,1,1.3,1,2.0
270,0.323816373670452,1.061690746268657,-0.32916190713636984,-0.3037487984620314,-0.22941439427805096,-0.10425051806061664,2.0,0,2.5,1,1.3,1,2.0
271,0.321433675892244,0.3472644776119408,-0.0823464463163143,-0.08202499198974687,0.10388913723737148,0.22512801045003847,2.0,0,2.5,1,1.0,1,2.5
272,0.21195129485423975,0.10049671641791065,0.25949510393796527,0.14482537648189683,0.2337058560572195,0.3042778994192149,2.0,0,2.5,1,1.0,1,2.5
273,-0.27479033827116106,0.6079594029850748,1.1328335084501273,-0.3037487984620314,-0.7579794367456415,-0.7850144014831278,0.0,0,2.2,1,1.0,0,2.0
274,-0.5239261031733957,0.7890555223880602,0.4176141206041657,-0.1294456904838193,-0.583102369244524,-0.6163833081857182,0.0,0,2.2,1,1.0,0,2.0
275,-0.35157148323858795,0.6417886567164178,-0.9935019373090358,-0.49599487343800064,-0.3499329459097005,-0.1871734565717297,0.0,0,2.2,1,1.0,1,2.0
276,-0.053505580990055056,0.39900417910447783,0.253175634936182,-0.29605895546299266,-0.033080017881090745,0.13247880732329773,2.4,0,2.2,1,0.0,1,2.5
277,0.1467000465658816,0.1024883582089557,-0.03790663773211457,-0.2024991989746876,0.09924005364327224,0.2596663651399347,2.4,0,2.2,1,1.3,1,2.5
278,-0.02559555918246914,-0.026868059701492277,-0.4683225167972197,-0.099967958987504,0.07742512293249888,0.19947297619757845,2.4,0,2.2,1,1.0,1,2.5
279,0.06284826438355531,0.27562268656716465,-1.6137878398559038,0.2973405959628324,0.15610192221725525,0.16087454209129193,2.2,0,2.2,1,0.0,1,2.5
280,0.09544622562783259,0.3572131343283584,-1.3796062289001223,1.9455302787568087,0.30773357174787663,-0.21662713512078494,2.2,0,2.2,1,1.3,0,2.5
281,0.1350631866738591,0.4825862686567166,-1.1959671407964465,2.1531560397308556,0.34421099687080914,-0.2434909840497016,2.2,0,2.2,1,0.0,0,2.5
282,0.20492860666583682,0.5124370149253733,-1.4111526925161104,1.0214674783723166,0.20330800178810907,-0.02688547929078269,2.0,0,2.2,0,1.0,0,2.5
283,0.2166244807443166,0.8706459701492539,-0.38601677559524866,-0.06408202499198974,0.005185516316495306,0.10054834244057867,2.0,0,2.2,1,1.0,1,2.0
284,0.11195175590257148,1.3363176119402986,0.6835915140012871,-0.6408202499198975,-0.7626285203397407,-0.6651155864762032,2.0,0,2.2,1,0.0,1,0.0
285,0.23767779176291062,1.290548059701493,-0.3987880052204309,-0.5472604934315924,-0.5848904783191775,-0.4667301305243816,2.0,0,2.2,1,1.0,1,2.0
286,0.1560574835059961,0.4288549253731345,0.4366437615596165,-0.24094841396988145,-0.32346893160482787,-0.24304255761738364,2.0,0,2.2,1,1.0,1,2.0
287,0.04190191657791504,-0.6835844776119401,0.7846724891940644,1.5148990708106376,0.23907018328118015,-0.15249179957474707,2.0,0,2.2,1,0.0,0,2.5
288,0.05823778106658919,-0.6676608955223879,1.025178657290922,1.3213713553348285,0.17612874385337507,-0.16359291780491902,2.0,0,2.2,1,0.0,0,2.5
289,0.08616255642078963,-0.22388298507462662,-0.056946454966151056,-0.00512656199935918,0.007688869021010281,0.08367993645528136,2.0,0,2.2,1,1.0,1,2.5
290,0.1304084427170502,0.3592047761194035,-0.7213760363903722,-0.1025312399871836,0.0713455520786768,0.1930496291202814,2.0,0,2.2,1,1.3,1,2.0
291,0.09768138793989779,1.2836226865671643,0.6346334377249908,-0.593399551425825,-0.759767545820295,-0.6789036596087727,2.0,0,2.2,1,1.3,1,0.0
292,-0.07686413366713214,0.04676537313432856,2.455536022754159,-0.31528356296058957,-0.12641931157800626,0.025940503946496885,2.0,0,2.2,1,1.0,1,2.5
293,-0.23520288431836306,-0.2497504477611939,0.41133535671672544,-0.05254726049343159,-0.08743853375055878,-0.015947335993782154,2.0,0,2.2,1,1.0,1,2.5
294,-0.22820970322318893,0.012936119402985214,-0.8986498622386286,1.0022428708747197,-0.08600804649083595,-0.3814141725225951,2.0,0,2.2,1,0.0,0,2.5
295,-0.23986131666182567,0.5482579104477614,-0.8289850942959414,1.156039730855495,-0.059901654000894054,-0.4028820647008157,2.0,0,2.2,1,0.0,0,2.5
296,-0.1117488946366248,0.6955199999999999,-0.6327915313009609,-0.02306952899711631,-0.12928028609745196,-0.07736390541203188,2.0,0,2.2,1,1.0,1,2.5
297,-0.08848255162588695,-0.016914626865671502,-0.14569378051293536,-0.02819609099647549,0.04953062136790344,0.14195264404357205,2.0,0,2.2,1,1.3,1,2.5
298,-0.05354984162989809,0.4487570149253736,-0.32902961551475435,-0.40115347644985583,-0.2340634778721502,-0.07648369737927681,2.0,0,2.2,1,1.3,1,2.0
299,-0.11182635075634977,0.890548059701493,0.17083936489845344,-0.6113425184235822,-0.675726419311578,-0.5614611886868919,2.0,0,2.2,1,1.0,1,2.0
300,-0.6216867914263453,-0.1940322388059699,0.4935902165257675,-0.3345081704581865,-0.2866338846669647,-0.16448160669724476,2.0,0,2.2,1,1.0,1,2.0
301,-0.956957449849468,1.2228847761194033,1.7339971659064137,-0.8458827298942646,-1.4024139472507824,-1.5107519363717536,2.0,0,2.2,1,0.0,0,0.0
302,-0.6124031222193024,-0.012936119402984874,-0.04434822207692752,0.21531560397308555,-0.43540455967814035,-0.5488497625048218,2.0,0,2.2,1,0.0,0,2.5
303,-0.48429070019410153,0.36716179104477603,-0.7594047894655164,-0.4549823774431272,-0.3145283862315601,-0.1573745853139815,2.0,0,2.2,1,1.0,1,2.5
304,-0.3329746377312735,0.2736310447761196,-0.4620437529097797,-0.39346363345081703,-0.17183728207420654,-0.002837960933054896,0.0,0,2.0,1,1.3,1,2.5
305,-0.35862736690687286,0.4407952238805972,-1.0062640082834906,-0.44472925344440883,-0.12963790791238267,0.06591610959785214,0.0,0,2.0,1,1.0,1,2.5
306,-0.30039511842026395,0.3611916417910447,-0.4493641097918697,-0.5113745594360782,-0.20545373267769335,-0.0037113659129666935,0.0,0,2.0,1,1.0,1,2.5
307,-0.3097230482671499,-0.018906268656716217,0.9240468007052159,-0.3165652034604293,-0.17970496200268216,-0.03871274971164282,2.4,0,2.0,1,1.0,1,2.0
308,-0.6030899459190309,-0.512437014925373,0.08229556492338533,0.5626401794296699,-0.22261957979436744,-0.39922372574109327,2.4,0,2.0,1,1.3,0,2.5
309,-0.4610723062098601,0.5164155223880597,-0.9048828328724327,0.30118551746235184,-0.3216808225301743,-0.4326714176215352,2.4,0,2.0,1,0.0,0,2.5
310,-0.31902147102080713,0.6318400000000002,-1.2593144749930674,-0.44088433194488946,-0.18363880196691998,-0.001091387269809283,2.2,0,2.0,1,1.0,1,2.5
311,-0.2770660728364154,0.45472716417910497,-1.1391071841982745,-0.4370394104453701,-0.12284309342869915,0.07155193615297928,2.2,0,2.0,1,1.0,1,2.5
312,-0.28874719336828086,0.6298483582089551,-1.20873022939876,-0.5280358859339955,-0.15717478766204737,0.06071099612036096,2.2,0,2.0,1,0.0,1,2.5
313,-0.4191611686653111,0.8925349253731343,0.0823464463163143,-0.6754245434155719,-0.5777380420205632,-0.41157763883427495,2.0,0,2.0,1,1.3,1,2.0
314,-0.6659289893359522,-0.8606973134328356,1.3605684469218027,-0.3550144184556232,-0.42217255252570407,-0.32732134787460077,2.0,0,2.0,0,1.0,0,2.5
315,-0.47736022167203807,-0.3512429850746267,0.31634997239684437,0.7151553989106055,-0.17219490388913725,-0.3891722621408523,2.0,0,2.0,1,0.0,0,2.5
316,-0.2095538435294172,-0.802987462686567,1.025219362405265,0.3678308234540211,-0.297362539114886,-0.4253277688049825,2.0,0,2.0,1,0.0,0,2.5
317,0.13738318187895643,-0.18806208955223855,1.2783542922271038,-0.15636014098045498,-0.022351363433169423,0.09838728873984114,2.0,0,2.0,1,1.0,1,2.5
318,0.07455889200864935,0.297511641791045,0.18986900585390418,-0.34347965395706503,-0.12641931157800626,0.03551456669117666,2.0,0,2.0,1,1.3,1,2.0
319,-0.1304822104501215,1.4497504477611942,-0.44924199444884,-0.7330983659083627,-0.9768439874832365,-0.9208837398816139,2.0,0,2.0,1,1.3,1,0.0
320,-0.6054246946707424,-0.24179343283582064,1.2657967644522239,-0.7407882089074015,-0.534823424228878,-0.3336661091399573,2.0,0,2.0,1,1.0,1,2.0
321,-0.7916882206761737,-1.0338316417910445,-0.12661325816455563,-0.6049343159243832,-0.413589628967367,-0.22870540370387019,2.0,0,2.0,1,1.0,1,2.5
322,-0.6007699507139334,-0.5940322388059699,0.4428818203327135,0.28965075296379367,-0.3166741171211444,-0.42211717115924363,2.0,0,2.0,1,0.0,0,2.5
323,-0.11178209011650674,0.2776095522388059,0.05062698596436781,0.08971483498878564,-0.367814036656236,-0.4161582454861386,2.0,0,2.0,1,0.0,0,2.0
324,-0.15602797641276733,1.3542280597014928,-0.4367760531812319,-0.6369753284203781,-0.6378185069289226,-0.5028019971406197,2.0,0,2.0,1,1.0,1,0.0
325,-0.24221081896015148,1.6049743283582092,-0.6327915313009609,-0.8305030438961871,-1.0519445686186857,-0.9879218554499847,2.0,0,2.0,1,1.3,1,0.0
326,-0.20960179255591366,0.6278614925373139,1.5757967390115268,-0.7753925024030759,-0.7089852481001341,-0.5451174637948876,2.0,0,2.0,1,1.3,1,2.0
327,-0.42377165198227723,-0.36915343283582075,-0.13911990454650694,-0.20121755847484782,-1.0919982118909253,-1.3034539094569215,2.0,0,2.0,0,1.0,0,2.5
328,-0.3935268814229795,0.08258626865671662,-0.8352608052998058,0.48446010893944247,-0.6281627179257935,-0.9084766627157909,2.0,0,2.0,1,1.0,1,2.5
329,-0.3772389659608018,0.26368238805970196,-1.145382895202139,0.6818327459147709,-0.5294590970049173,-0.8483530362910674,2.0,0,2.0,1,0.0,0,2.5
330,-0.11642208052670164,0.3432811940298507,0.2847220985521698,0.11919256648510093,-0.5283862315601252,-0.6357375841757993,2.0,0,2.0,1,0.0,0,2.5
331,0.010170726197227338,0.5568214925373135,-0.3953789518941871,-0.5946811919256648,-0.2437192668752794,-0.02207115864207811,2.0,0,2.0,1,1.0,1,2.5
332,-0.1327431914687615,0.9761170149253731,0.7847640757013363,-0.7958987504005126,-0.5845328565042468,-0.37731008659467397,2.0,0,2.0,1,1.3,1,2.0
333,-0.6496853345136172,-0.06268895522388034,0.9177273317034327,-0.6779878244152515,-0.33455520786767995,-0.10513337626894904,2.0,0,2.0,1,1.3,1,2.5
334,-0.6705874216794149,-0.4865695522388057,0.39873712382750187,-0.6856776674142903,-0.2937863209655789,-0.052310396696490714,0.0,0,1.5,1,1.3,1,2.5
335,-0.5751356634716017,-0.002987462686566904,-0.8163512444316676,-0.5754565844280679,-0.2176128743853375,0.0032736708278239693,0.0,0,1.5,1,0.0,1,2.5
336,-0.6519610690788716,-0.06467582089552225,-0.8669344723981164,-0.014098045498237744,-0.33419758605274924,-0.33638683106623607,0.0,0,1.5,1,0.0,0,2.5
337,-0.5099729364629296,0.7134304477611939,-0.9872689666752317,-0.10637616148670298,-0.38033080017881093,-0.36228020761778995,2.4,0,1.5,1,1.3,0,2.5
338,-0.34464100471652453,0.9582065671641791,-1.2086030259164375,-0.6203140019224608,-0.2637460885113992,-0.03783615162468332,2.4,0,1.5,1,1.0,1,2.0
339,-0.11420904853455781,1.5432811940298508,0.5251773852560988,-0.7574495354053188,-0.6989718372820742,-0.538590765541199,2.4,0,1.5,1,0.0,1,0.0
340,-0.3213267126792902,1.6427868656716422,0.8670189355103787,-0.8548542133931433,-1.374519445686187,-1.4608975249865939,2.2,0,1.5,1,1.3,1,0.0
