,sensacion_termica,humedad,velocidad_viento,alquiler_casual,alquiler_registrado,total_alquileres_boxcox,estacion_map,año_map,mes_map,festivo_map,prevision_tiempo_map
179,0.6171537642291045,-0.6139295522388059,0.8227114185477944,0.16789490547901315,0.3123629986847874,0.23961411554231776,2.5,0.0,2.5,1,2.0
180,0.5519430881939357,-0.9184071641791043,0.04413452022662561,0.39730855495033646,0.36102586584831214,0.3412255140168475,2.5,0.0,2.5,1,2.0
181,0.6078368995421793,-1.0995032835820893,-0.7974844239335895,0.6779878244152515,0.1979395002192021,0.2876946525542831,0.0,0.0,2.6,1,2.0
182,0.6637012037971944,-0.8686591044776116,-0.6707490504260045,1.905799423261775,-0.3285839544059623,0.20231468613328993,0.0,0.0,2.6,1,2.0
183,0.6683743896872713,0.26766089552238825,0.48727074752398425,2.005767382249279,-0.5688294607628234,0.035840267022374875,0.0,0.0,2.6,1,1.5
184,0.6567264646352882,0.054727164179104615,-1.0124969789172948,3.0092918936238386,-0.3009644892590969,0.5246939380062805,2.2,0.0,2.6,0,1.5
185,0.7707750683504152,-0.17213850746268644,-0.5568154353793588,0.40243511694969564,-0.013371328364752301,0.04153799481414761,2.2,0.0,2.6,1,2.0
186,0.7312908892239176,0.558206567164179,-0.31640085378977334,0.08586991348926626,0.0791319596668128,0.028714966053648514,2.2,0.0,2.6,1,2.0
187,0.735857111901041,0.11840716417910467,-0.22158846620585096,0.04742069849407241,0.07606313020604998,0.015523904077374568,2.5,0.0,2.6,1,2.0
188,0.6754118314222882,0.6278614925373139,0.44932340467752646,-0.03204101249599487,-0.13875493204734765,-0.18277411298182478,2.5,0.0,2.6,1,1.5
189,0.6520827858384399,-0.08258626865671628,-0.13293272716633886,1.6289650752963794,-0.13875493204734765,0.2785807394538665,2.5,0.0,2.6,1,2.0
190,0.7474902834064097,-0.22985313432835794,0.025399991350163242,1.3149631528356296,-0.23081981587023234,0.1182429785365901,2.0,0.0,2.6,1,2.0
191,0.8942106160988861,0.04477373134328384,1.0314879500141194,0.00768984299903877,-0.13217886891714162,-0.1661366631225142,2.0,0.0,2.6,1,2.0
192,0.9291433260948747,-0.32139223880597,0.19618847485568772,-0.07049022749118872,-0.03003068829460763,-0.10411378105461201,2.0,0.0,2.6,1,2.0
193,0.745199795294541,0.024876417910447902,-0.3545618984865331,0.03973085549503364,-0.030907496711968435,-0.07392778480131365,2.5,0.0,2.6,1,2.0
194,0.5449204000055328,-0.7174137313432833,0.6074424213437267,0.21916052547260492,0.23301183691363436,0.18997960089578417,2.5,0.0,2.6,1,2.0
195,0.5053329460527349,-0.1681599999999998,0.018907525612421046,0.7702659404037168,0.24353353792196406,0.3492579112364667,2.5,0.0,2.6,1,2.0
196,0.5565720134441697,-0.19801074626865653,0.2784942160576588,2.180070490227491,-0.06992547128452434,0.48316268423393205,2.5,0.0,2.6,1,2.0
197,0.673014380097466,-0.10646686567164165,0.651872053649341,1.6520346042934957,-0.16155195089872862,0.26665491002086966,2.5,0.0,2.6,1,2.0
198,0.7987588578910729,0.11840716417910467,0.3544296068649176,0.15892342198013457,-0.02082419991231916,-0.0323512597270207,2.5,0.0,2.6,1,2.0
199,0.959402850200787,0.11442865671641839,-0.5126300337598043,0.04485741749439282,0.054581323980710215,-0.002678238226923624,2.5,0.0,2.6,1,2.0
200,0.9570828549956897,0.3850722388059701,-0.6834185172653287,-0.09355975648830503,0.010302498903989479,-0.07751784487374129,2.5,0.0,2.6,1,2.0
201,1.2503870500744598,0.30945194029850764,0.41769553083285194,-0.10893944248638257,-0.22468215694870672,-0.27576729415005036,2.5,0.0,2.6,1,1.5
202,1.3039608662176063,-0.21989970149253718,-0.4871893372952978,-0.19865427747516823,-0.3680403331871986,-0.4214235917690308,2.5,0.0,2.6,1,2.0
203,1.168932719216956,-0.6039808955223879,-0.5063105647580207,0.34604293495674465,-0.5990793511617711,-0.4591529358864966,2.5,0.0,2.6,1,2.0
204,1.1340479582474636,-0.3611964179104475,-0.12012079242681342,0.42678628644665173,-0.4859710653222271,-0.34084743008185064,2.5,0.0,2.6,1,2.0
205,0.86158314776138,0.6238782089552238,-0.917561458362484,-0.19096443447612946,-0.1720736519070583,-0.2553654120971494,2.5,0.0,2.6,1,2.0
206,0.7731393241953559,-0.4089576119402982,0.19622917997003095,0.04229413649471323,0.07693993862341078,0.014810529775232527,2.5,0.0,2.6,1,2.0
207,0.7498582276380035,-1.0676608955223879,0.025318581121476773,0.04870233899391221,0.1036825953529154,0.03833329719652598,2.5,0.0,2.6,1,2.0
208,0.9314485677533577,-0.20597253731343257,-0.025399991350163242,-0.14226209548221724,0.052389302937308195,-0.056708556334942185,2.5,0.0,2.6,1,2.0
209,1.1013614757235004,-0.4009958208955222,-0.06957521669113209,-0.06023710349247036,-0.21416045594037703,-0.25318151342550343,2.5,0.0,2.6,1,2.0
210,0.8895374302088093,-0.7671665671641789,-0.1265725530502124,1.0791413008651074,-0.3281455501972819,-0.026268567593517204,2.5,0.0,2.6,1,2.0
211,0.8941811090056576,-0.6955247761194028,-0.16446901450374093,1.0342838833707144,-0.38864533099517756,-0.0882936968588025,2.5,0.0,2.6,1,2.0
212,0.7964241091393615,-0.3611964179104475,-0.24685616593439874,0.01537968599807754,-0.055896536606751424,-0.10123602314002124,0.0,0.0,2.5,1,2.0
213,0.8103625223032133,-0.6457719402985073,0.25313492982183877,0.10765780198654278,0.16637439719421307,0.1054861101533196,0.0,0.0,2.5,1,2.0
214,0.7102818388451666,0.1482579104477614,-0.46192163756675003,-0.32041012495994875,-0.24441034633932485,-0.3525855553486219,0.0,0.0,2.5,1,1.5
215,0.6544064694301909,0.6258698507462689,0.1646013061253564,0.10509452098686319,0.049320473476545376,0.009815917742784896,2.2,0.0,2.5,1,1.5
216,0.6240842427511679,0.02089313432835847,0.03786593261777133,0.3921819929509773,0.078255151249452,0.11292892308971998,2.2,0.0,2.5,1,2.0
217,0.6963286721347,0.6139295522388062,0.4810835701438162,1.030438961871195,-0.39083735203857956,-0.09116870017901782,2.2,0.0,2.5,1,1.5
218,0.8406847489822362,0.6039808955223885,0.20873582635198226,0.7446331304069208,-0.5162209557211749,-0.2754026748002886,2.5,0.0,2.5,1,2.0
219,0.7963909136594792,-0.16418149253731318,0.11397432016098859,0.16533162447933356,-0.08088557650153441,-0.07967233372391655,2.5,0.0,2.5,1,2.0
220,0.873249514746631,-0.2676608955223879,-0.3038026209005498,0.24351169496956104,0.013371328364752301,0.019090245320235243,2.5,0.0,2.5,1,2.0
221,0.7288934378990953,-0.9661683582089551,0.19622917997003095,0.21403396347324574,0.10149057430951337,0.08242546858226103,2.0,0.0,2.5,1,2.0
222,0.6054726436972392,-0.9681599999999998,-0.16464201123969963,0.12175584748478052,0.13831652783866724,0.08668549114436458,2.0,0.0,2.5,1,2.0
223,0.6147710664508964,-1.0099510447761193,-0.563297724838515,0.4280679269464915,0.08307759754493643,0.1267416031381612,2.0,0.0,2.5,1,2.0
224,0.5845853100780559,0.49253492537313426,0.31016279501667626,1.0086510733739187,-0.4465146865409908,-0.1430243024080352,2.5,0.0,2.5,1,1.5
225,0.5053956486258457,0.9124370149253733,0.4239234133273632,0.7958987504005126,-0.518412976764577,-0.26264788430271285,2.5,0.0,2.5,1,1.5
226,0.47507342194682295,0.4089528358208954,0.2847220985521698,0.0743351489907081,-0.04449802718106094,-0.07536369574492782,2.5,0.0,2.5,1,2.0
227,0.5845078539583305,-0.22985313432835794,0.563297724838515,0.00512656199935918,0.14883822884699693,0.06288473082756073,2.5,0.0,2.5,1,2.0
228,0.6613517014988686,-0.24378029850746255,-0.37965660147912217,-0.06280038449214995,0.1584831214379658,0.05185946236842871,2.5,0.0,2.5,1,2.0
229,0.6450748511966514,0.13432597014925365,0.5315375593722254,-0.099967958987504,-0.21854449802718107,-0.2681125867500351,2.5,0.0,2.5,1,2.0
230,0.5379751679368551,0.4606973134328363,-0.4240149998346354,0.1025312399871836,-0.13524769837790443,-0.1419419108035987,2.5,0.0,2.5,1,1.5
231,0.5961594673969677,0.22786149253731391,-0.7785667220425826,1.5341236783082346,-0.1698816308636563,0.2276596162124992,2.5,0.0,2.5,1,2.0
232,0.6940086769296027,0.6855713432835823,0.689737986267112,0.6818327459147709,-0.45615957913195965,-0.24335875959711464,2.5,0.0,2.5,1,2.0
233,0.5565388179642875,-0.7472644776119401,0.9746330815552405,0.1486702979814162,0.11420429636124507,0.074612261845789,2.5,0.0,2.5,1,2.0
234,0.4378207167457365,-0.8169146268656715,-0.34815084297747734,0.7228452419096444,0.416264796142043,0.4734583367190455,2.5,0.0,2.5,1,2.0
235,0.5286472380899693,-0.10248835820895502,0.7340455032296963,0.2973405959628324,0.22643577378342833,0.20618944134880873,2.5,0.0,2.5,1,2.0
236,0.5845705565314417,0.6935331343283587,0.30384332601489306,-0.3614226209548222,-0.24441034633932485,-0.36433565274992086,2.5,0.0,2.5,1,1.5
237,0.6357616748963795,0.6437802985074629,-0.9872262263051713,0.06536366549182954,0.10017536168347216,0.04011377174694149,2.5,0.0,2.5,1,2.0
238,0.5465875507729477,1.0676608955223883,1.9807312164977828,-0.6292854854213393,-1.2167908811924595,-1.305507090738258,2.5,0.0,2.5,1,1.5
239,0.5923346104372125,-0.30898388059701487,1.2586428406064043,0.8945850688881769,-0.3268303375712407,-0.07679975744319499,2.5,0.0,2.5,1,2.0
240,0.444795455907643,-0.3432859701492535,-0.2152282920897242,0.01537968599807754,0.105436212187637,0.030496619318778482,2.5,0.0,2.5,1,2.0
241,0.3959095792011878,-0.3731367164179102,-0.5695357836116121,0.0743351489907081,0.33516001753616836,0.23223150370677148,2.5,0.0,2.5,1,2.0
242,0.456461822892894,-0.13631761194029837,-0.9936291407913583,-0.03716757449535405,0.30929416922402453,0.18081013753167874,2.5,0.0,2.5,1,2.0
243,0.4704776921764711,0.06069731343283596,-0.39869641871315864,0.08458827298942646,0.29263480929416924,0.20090544928943993,0.0,0.0,2.6,1,2.0
244,0.43317703794888845,0.48059462686567156,-0.4176955308328522,0.2024991989746876,0.08220078912757563,0.06359575512288267,0.0,0.0,2.6,1,1.5
245,0.5379456608436265,0.4308465671641796,0.04426681184824105,1.5610381288048703,-0.4890398947829899,-0.02304938439359055,0.0,0.0,2.6,1,2.0
246,0.656770725275131,0.5522364179104476,0.259413693709279,2.31207946171099,-0.5460324419114424,0.13912695335746061,2.2,0.0,2.6,1,2.0
247,0.5100356390360403,0.7830853731343288,0.32280173302024306,0.6651714194168535,-0.6793073213502849,-0.4347248577178313,2.2,0.0,2.6,0,1.5
248,0.10266808669552852,1.2441719402985079,1.658407768571072,-0.6574815764178148,-0.5078912757562473,-0.6744905673674786,2.2,0.0,2.6,1,0.0
249,0.20973826286209593,1.3880573134328358,-0.8543413276481857,-0.7677026594040371,-0.7832091188075405,-0.9494374616792747,2.5,0.0,2.6,1,0.0
250,0.25079738308966937,1.4954340298507467,0.11980532779065356,-0.7228452419096444,-0.8660675142481368,-1.0101047671942291,2.5,0.0,2.6,1,0.0
251,0.33778798231418605,1.2965182089552243,-0.5759366628420821,-0.3844921499519385,-0.2356422621657168,-0.3636009186470039,2.5,0.0,2.6,1,1.5
252,0.44481020945425725,0.6079594029850748,-0.2784942160576588,1.3239346363345081,-0.030469092503288032,0.28173612646822305,2.0,0.0,2.6,1,2.0
253,0.4494833953443341,0.4169146268656718,-0.6708304606546908,1.1739826978532522,-0.11025865848312144,0.1765762688509355,2.0,0.0,2.6,1,2.0
254,0.42329953849062024,0.31386507462686575,-0.9368485591661557,-0.03460429349567446,0.1571679088119246,0.05861786488751419,2.0,0.0,2.6,1,2.0
255,0.4285518010853081,0.4109444776119405,-0.3986150084844722,-0.02050624799743672,0.17426567295046033,0.07638835116301139,2.5,0.0,2.6,1,2.0
256,0.5146608758996207,0.33731104477611934,-0.13916060966085017,-0.08971483498878564,0.20758439281017096,0.08420062578493775,2.5,0.0,2.6,1,2.0
257,0.24456400964513128,0.39502567164179153,0.9176052163604033,-0.37039410445370075,-0.19004822446295486,-0.32143217916625094,2.5,0.0,2.6,1,1.5
258,-0.09549048626767535,-0.17213850746268644,-0.17088007001279668,0.03204101249599487,0.15497588776852259,0.07532272306036157,2.5,0.0,2.6,1,1.5
259,-0.032651442850754026,0.43880358208955217,0.08853362369648238,0.9189362383851329,-0.25756247259973697,-0.01339624164839178,2.5,0.0,2.6,1,1.5
260,0.01170140665846006,0.3273623880597017,-0.025359286235820008,0.8151233578981096,-0.3259535291538799,-0.09835887959146912,2.5,0.0,2.6,1,2.0
261,0.1560574835059961,0.3034817910447763,-0.2974831518987663,-0.033322652995834666,0.08044717229285402,-0.003392520412150112,2.5,0.0,2.6,1,1.5
262,0.1654333623793783,1.2169146268656719,-0.4683225167972197,-0.35757769945530277,-0.20232354230600613,-0.32802242429351536,2.5,0.0,2.6,1,1.5
263,0.23298985232621952,1.306466865671642,-0.8606160210241915,-0.2281320089714835,0.0651030249890399,-0.07033866597949082,2.5,0.0,2.6,1,1.5
264,0.24932940520154737,1.3164155223880596,-0.5378163232596657,-0.20762576097404678,0.2523016220955721,0.08775030690128771,2.5,0.0,2.6,1,1.5
265,0.12821016427152065,1.65273552238806,-1.0441706460156053,-0.5882729894264659,-0.6696624287593161,-0.7946227125510278,2.0,0.0,2.6,1,1.5
266,0.2841809706911578,1.1273623880597017,-1.044001719791081,1.3572572893303427,-0.0076720736519070585,0.3090575974632178,2.0,0.0,2.6,1,1.5
267,0.3145179509167948,1.043780298507463,-1.3289792429357548,1.0599166933675104,-0.08702323542306006,0.16386777151247361,2.0,0.0,2.6,1,1.5
268,0.37502593396865824,1.0596991044776118,-0.7151379776172753,-0.04229413649471323,0.12341078474353354,0.029071314227866008,2.0,0.0,2.6,1,1.5
269,0.32148162491874044,1.236816716417911,-0.6391110003027444,-0.30759371996155077,-0.009425690486628672,-0.15385313024368588,2.0,0.0,2.6,1,1.5
270,0.323816373670452,1.061690746268657,-0.32916190713636984,-0.3037487984620314,-0.10412099956159579,-0.23100044466486913,2.0,0.0,2.6,1,1.5
271,0.321433675892244,0.3472644776119408,-0.0823464463163143,-0.08202499198974687,0.22862779482683035,0.10335891815935293,2.0,0.0,2.6,1,2.0
272,0.21195129485423975,0.10049671641791065,0.25949510393796527,0.14482537648189683,0.31017097764138535,0.23152822111505908,2.0,0.0,2.6,1,2.0
273,-0.27479033827116106,0.6079594029850748,1.1328335084501273,-0.3037487984620314,-0.7520824199912319,-0.7815732518744557,0.0,0.0,2.0,1,1.5
274,-0.5239261031733957,0.7890555223880602,0.4176141206041657,-0.1294456904838193,-0.5973257343270495,-0.5960452760053582,0.0,0.0,2.0,1,1.5
275,-0.35157148323858795,0.6417886567164178,-0.9935019373090358,-0.49599487343800064,-0.18610258658483123,-0.3540536603476191,0.0,0.0,2.0,1,1.5
276,-0.053505580990055056,0.39900417910447783,0.253175634936182,-0.29605895546299266,0.13393248575186323,-0.033067044011630985,2.2,0.0,2.0,1,2.0
277,0.1467000465658816,0.1024883582089557,-0.03790663773211457,-0.2024991989746876,0.264138535729943,0.09874897135683583,2.2,0.0,2.0,1,2.0
278,-0.02559555918246914,-0.026868059701492277,-0.4683225167972197,-0.099967958987504,0.20232354230600613,0.07709872744182222,2.2,0.0,2.0,1,2.0
279,0.06284826438355531,0.27562268656716465,-1.6137878398559038,0.2973405959628324,0.16286716352476985,0.15503631150797864,2.5,0.0,2.0,1,2.0
280,0.09544622562783259,0.3572131343283584,-1.3796062289001223,1.9455302787568087,-0.21503726435773785,0.30415705644580143,2.5,0.0,2.0,1,2.0
281,0.1350631866738591,0.4825862686567166,-1.1959671407964465,2.1531560397308556,-0.24134151687856203,0.33982818644676743,2.5,0.0,2.0,1,2.0
282,0.20492860666583682,0.5124370149253733,-1.4111526925161104,1.0214674783723166,-0.026961858833844804,0.20161008338928624,2.0,0.0,2.0,0,2.0
283,0.2166244807443166,0.8706459701492539,-0.38601677559524866,-0.06408202499198974,0.10149057430951337,0.005176505754472053,2.0,0.0,2.0,1,1.5
284,0.11195175590257148,1.3363176119402986,0.6835915140012871,-0.6408202499198975,-0.6424813678211311,-0.7865602800744943,2.0,0.0,2.0,1,0.0
285,0.23767779176291062,1.290548059701493,-0.3987880052204309,-0.5472604934315924,-0.45659798334064006,-0.5979233336259905,2.0,0.0,2.0,1,1.5
286,0.1560574835059961,0.4288549253731345,0.4366437615596165,-0.24094841396988145,-0.24090311266988162,-0.3269237929865631,2.0,0.0,2.0,1,1.5
287,0.04190191657791504,-0.6835844776119401,0.7846724891940644,1.5148990708106376,-0.15190705830775975,0.23680209106073916,2.0,0.0,2.0,1,2.0
288,0.05823778106658919,-0.6676608955223879,1.025178657290922,1.3213713553348285,-0.16286716352476985,0.17481181869323592,2.0,0.0,2.0,1,2.0
289,0.08616255642078963,-0.22388298507462662,-0.056946454966151056,-0.00512656199935918,0.08439281017097765,0.007674837396318152,2.0,0.0,2.0,1,2.0
290,0.1304084427170502,0.3592047761194035,-0.7213760363903722,-0.1025312399871836,0.1957474791758001,0.07105944542209384,2.0,0.0,2.0,1,1.5
291,0.09768138793989779,1.2836226865671643,0.6346334377249908,-0.593399551425825,-0.6551950898728628,-0.7834909791353668,2.0,0.0,2.0,1,0.0
292,-0.07686413366713214,0.04676537313432856,2.455536022754159,-0.31528356296058957,0.026085050416484,-0.12679774277202677,2.0,0.0,2.0,1,2.0
293,-0.23520288431836306,-0.2497504477611939,0.41133535671672544,-0.05254726049343159,-0.016001753616834723,-0.08757504117833942,2.0,0.0,2.0,1,2.0
294,-0.22820970322318893,0.012936119402985214,-0.8986498622386286,1.0022428708747197,-0.37505480052608503,-0.08613784385903239,2.0,0.0,2.0,1,2.0
295,-0.23986131666182567,0.5482579104477614,-0.8289850942959414,1.156039730855495,-0.395659798334064,-0.059935521971227666,2.0,0.0,2.0,1,2.0
296,-0.1117488946366248,0.6955199999999999,-0.6327915313009609,-0.02306952899711631,-0.07737834283209119,-0.129681010125737,2.0,0.0,2.0,1,2.0
297,-0.08848255162588695,-0.016914626865671502,-0.14569378051293536,-0.02819609099647549,0.1435773783428321,0.04936874003627157,2.0,0.0,2.0,1,2.0
298,-0.05354984162989809,0.4487570149253736,-0.32902961551475435,-0.40115347644985583,-0.07650153441473038,-0.23572423112038401,2.0,0.0,2.0,1,1.5
299,-0.11182635075634977,0.890548059701493,0.17083936489845344,-0.6113425184235822,-0.5460324419114424,-0.6938276763886866,2.0,0.0,2.0,1,1.5
300,-0.6216867914263453,-0.1940322388059699,0.4935902165257675,-0.3345081704581865,-0.16374397194213064,-0.2892659500679556,2.0,0.0,2.0,1,1.5
301,-0.956957449849468,1.2228847761194033,1.7339971659064137,-0.8458827298942646,-1.356641823761508,-1.516193571978821,2.0,0.0,2.0,1,0.0
302,-0.6124031222193024,-0.012936119402984874,-0.04434822207692752,0.21531560397308555,-0.5341955282770715,-0.4421214718239141,2.0,0.0,2.0,1,2.0
303,-0.48429070019410153,0.36716179104477603,-0.7594047894655164,-0.4549823774431272,-0.1567295046032442,-0.3177725276669508,2.0,0.0,2.0,1,2.0
304,-0.3329746377312735,0.2736310447761196,-0.4620437529097797,-0.39346363345081703,-0.002849627356422622,-0.1726444166725544,0.0,0.0,1.7,1,2.0
305,-0.35862736690687286,0.4407952238805972,-1.0062640082834906,-0.44472925344440883,0.0664182376150811,-0.1300414626239985,0.0,0.0,1.7,1,2.0
306,-0.30039511842026395,0.3611916417910447,-0.4493641097918697,-0.5113745594360782,-0.003726435773783428,-0.20668300481309484,0.0,0.0,1.7,1,2.0
307,-0.3097230482671499,-0.018906268656716217,0.9240468007052159,-0.3165652034604293,-0.0387987724682157,-0.1806027927027195,2.2,0.0,1.7,1,1.5
308,-0.6030899459190309,-0.512437014925373,0.08229556492338533,0.5626401794296699,-0.3921525646646208,-0.22409966568673426,2.2,0.0,1.7,1,2.0
309,-0.4610723062098601,0.5164155223880597,-0.9048828328724327,0.30118551746235184,-0.42415607189829024,-0.325092969591178,2.2,0.0,1.7,1,2.0
310,-0.31902147102080713,0.6318400000000002,-1.2593144749930674,-0.44088433194488946,-0.0010960105217010083,-0.18458382700767498,2.5,0.0,1.7,1,2.0
311,-0.2770660728364154,0.45472716417910497,-1.1391071841982745,-0.4370394104453701,0.07211749232792634,-0.12319453867927939,2.5,0.0,1.7,1,2.0
312,-0.28874719336828086,0.6298483582089551,-1.20873022939876,-0.5280358859339955,0.06115738711091626,-0.15782594690761143,2.5,0.0,1.7,1,2.0
313,-0.4191611686653111,0.8925349253731343,0.0823464463163143,-0.6754245434155719,-0.4039894782989917,-0.5904132984804602,2.0,0.0,1.7,1,1.5
314,-0.6659289893359522,-0.8606973134328356,1.3605684469218027,-0.3550144184556232,-0.32288469969311706,-0.4284416875573015,2.0,0.0,1.7,0,2.0
315,-0.47736022167203807,-0.3512429850746267,0.31634997239684437,0.7151553989106055,-0.3825076720736519,-0.17300605454006207,2.0,0.0,1.7,1,2.0
316,-0.2095538435294172,-0.802987462686567,1.025219362405265,0.3678308234540211,-0.41714160455940374,-0.30022194582966694,2.0,0.0,1.7,1,2.0
317,0.13738318187895643,-0.18806208955223855,1.2783542922271038,-0.15636014098045498,0.09929855326611135,-0.02233411029907992,2.0,0.0,1.7,1,2.0
318,0.07455889200864935,0.297511641791045,0.18986900585390418,-0.34347965395706503,0.03572994300745287,-0.12679774277202677,2.0,0.0,1.7,1,1.5
319,-0.1304822104501215,1.4497504477611942,-0.44924199444884,-0.7330983659083627,-0.8735203857957037,-1.020006729498688,2.0,0.0,1.7,1,0.0
320,-0.6054246946707424,-0.24179343283582064,1.2657967644522239,-0.7407882089074015,-0.3290223586146427,-0.5454739659969214,2.0,0.0,1.7,1,1.5
321,-0.7916882206761737,-1.0338316417910445,-0.12661325816455563,-0.6049343159243832,-0.2268741779921087,-0.4195774703567493,2.0,0.0,1.7,1,2.0
322,-0.6007699507139334,-0.5940322388059699,0.4428818203327135,0.28965075296379367,-0.41407277509864093,-0.3199681820895004,2.0,0.0,1.7,1,2.0
323,-0.11178209011650674,0.2776095522388059,0.05062698596436781,0.08971483498878564,-0.4083735203857957,-0.3724208520327919,2.0,0.0,1.7,1,1.5
324,-0.15602797641276733,1.3542280597014928,-0.4367760531812319,-0.6369753284203781,-0.4907935116177115,-0.6536831848466484,2.0,0.0,1.7,1,0.0
325,-0.24221081896015148,1.6049743283582092,-0.6327915313009609,-0.8305030438961871,-0.9322665497588777,-1.1038208064063215,2.0,0.0,1.7,1,0.0
326,-0.20960179255591366,0.6278614925373139,1.5757967390115268,-0.7753925024030759,-0.5306882946076282,-0.7291989493625894,2.0,0.0,1.7,1,1.5
327,-0.42377165198227723,-0.36915343283582075,-0.13911990454650694,-0.20121755847484782,-1.196624287593161,-1.1490247719103437,2.0,0.0,1.7,0,2.0
328,-0.3935268814229795,0.08258626865671662,-0.8352608052998058,0.48446010893944247,-0.8625602805786936,-0.6434859424956691,2.0,0.0,1.7,1,2.0
329,-0.3772389659608018,0.26368238805970196,-1.145382895202139,0.6818327459147709,-0.8090749671196843,-0.5398708419166658,2.0,0.0,1.7,1,2.0
330,-0.11642208052670164,0.3432811940298507,0.2847220985521698,0.11919256648510093,-0.6153003068829461,-0.5387505918217272,2.0,0.0,1.7,1,2.0
331,0.010170726197227338,0.5568214925373135,-0.3953789518941871,-0.5946811919256648,-0.022139412538360367,-0.24554091813911155,2.0,0.0,1.7,1,2.0
332,-0.1327431914687615,0.9761170149253731,0.7847640757013363,-0.7958987504005126,-0.3711091626479614,-0.5975476927599259,2.0,0.0,1.7,1,1.5
333,-0.6496853345136172,-0.06268895522388034,0.9177273317034327,-0.6779878244152515,-0.1049978079789566,-0.3382812993708752,2.0,0.0,1.7,1,2.0
334,-0.6705874216794149,-0.4865695522388057,0.39873712382750187,-0.6856776674142903,-0.052389302937308195,-0.29656883254697636,0.0,0.0,1.2,1,2.0
335,-0.5751356634716017,-0.002987462686566904,-0.8163512444316676,-0.5754565844280679,0.003288031565103025,-0.21901731474279754,0.0,0.0,1.2,1,2.0
336,-0.6519610690788716,-0.06467582089552225,-0.8669344723981164,-0.014098045498237744,-0.33165278386672514,-0.33791475550131195,0.0,0.0,1.2,1,2.0
337,-0.5099729364629296,0.7134304477611939,-0.9872689666752317,-0.10637616148670298,-0.3566418237615081,-0.38529554709131275,2.2,0.0,1.2,1,2.0
338,-0.34464100471652453,0.9582065671641791,-1.2086030259164375,-0.6203140019224608,-0.037921964050854885,-0.2659264119771751,2.2,0.0,1.2,1,1.5
339,-0.11420904853455781,1.5432811940298508,0.5251773852560988,-0.7574495354053188,-0.5245506356861026,-0.7185344096752186,2.2,0.0,1.2,1,0.0
340,-0.3213267126792902,1.6427868656716422,0.8670189355103787,-0.8548542133931433,-1.319377466023674,-1.4815300337579034,2.5,0.0,1.2,1,0.0
341,-0.8499020272295147,-0.2218913432835819,0.6012450676849729,-0.7266901634091637,-0.21591407277509864,-0.4454515963582506,2.5,0.0,1.2,1,2.0
342,-0.6263710424763829,0.331340895522388,-0.9999038341673641,-0.5844280679269465,-0.13393248575186323,-0.33571573465300825,2.5,0.0,1.2,1,2.0
343,-0.814958252073565,-0.5681599999999998,0.5316698509938408,-0.27555270746555593,-0.4281017097764139,-0.4944131121487486,2.0,0.0,1.2,1,2.0
344,-0.8638588823266344,-0.6517420895522386,-1.1645051402927207,-0.4357577699455303,-0.5692678649715037,-0.6620004304184952,2.0,0.0,1.2,1,2.0
345,-0.8010013969764452,0.2119379104477611,-1.1959671407964465,-0.7356616469080423,-0.21810609381850066,-0.44989336104964506,2.0,0.0,1.2,1,2.0
346,-0.6868753371415927,-0.17413014925373113,-0.4113760618310687,-0.7202819609099648,-0.1299868478737396,-0.3713179868463808,2.0,0.0,1.2,1,2.0
347,-0.5495788323489953,0.17810865671641812,-1.2213233741486909,-0.6908042294136495,-0.04493643138974134,-0.291821452908657,2.0,0.0,1.2,1,1.5
348,-0.27709926831629755,0.03681671641791059,0.8860180476300719,-0.6869593079141301,-0.059842174484875055,-0.30314524208127136,2.0,0.0,1.2,1,1.5
349,-0.47041498960336015,-0.6019892537313432,0.8100317754298844,-0.6908042294136495,-0.11639631740464708,-0.35148459937136567,2.0,0.0,1.2,1,1.5
350,-0.8778120490371008,-0.31343522388059675,0.6328831178082331,-0.5664851009291894,-0.5263042525208242,-0.6635134712664148,2.0,0.0,1.2,1,1.5
351,-0.8917984112274492,-0.19204059701492518,-0.11393361504664562,-0.6369753284203781,-0.6372205173169663,-0.7808062868584933,2.0,0.0,1.2,1,2.0
352,-0.761399189477033,0.052735522388059904,-0.08221415469469885,-0.5857097084267863,-0.22862779482683035,-0.4155170930474094,2.0,0.0,1.2,1,2.0
353,-0.3353130748696385,-0.14825791044776104,-1.2150904035148864,-0.6421018904197373,-0.05721174923279263,-0.28817090100640586,2.0,0.0,1.2,1,1.5
354,-0.21889652692291744,1.1074602985074626,0.4113760618310687,-0.7818007049022749,-0.4872862779482683,-0.6934481139928229,0.0,0.0,1.2,1,1.5
355,-0.2258897080180916,0.6258698507462689,-1.360568446921803,-0.6280038449214995,-0.36102586584831214,-0.5398708419166658,0.0,0.0,1.2,1,1.5
356,-0.4051748064749628,0.2855713432835823,0.949151679976391,-0.7100288369112464,-0.7095572117492328,-0.8663937425508635,0.0,0.0,1.2,1,2.0
357,-0.6938685182367669,-0.4009958208955222,0.09493450292695209,-0.7202819609099648,-1.2312582200789128,-1.349328155866108,0.0,0.0,1.2,1,2.0
358,-0.764984301304306,0.26194865671641787,-0.2634027949149136,-0.5305991669336751,-1.4088119245944761,-1.4599798910747221,0.0,0.0,1.2,1,2.0
359,-0.6337736344901037,-0.5707534328358206,0.595210534483592,-0.3678308234540211,-1.2176676896098202,-1.2216782791086642,0.0,0.0,1.2,0,2.0
